mesh_id	mesh_term	drug_name	p_count	c_count
D003924	Diabetes Mellitus, Type 2	p1736	1	0
D003924	Diabetes Mellitus, Type 2	snmp	1	0
D003924	Diabetes Mellitus, Type 2	linoleic acid	2	0
D003924	Diabetes Mellitus, Type 2	mhy908	1	0
D003924	Diabetes Mellitus, Type 2	azelnidipine	1	0
D003924	Diabetes Mellitus, Type 2	cl-316,243	4	0
D003924	Diabetes Mellitus, Type 2	amlexanox	2	1
D003924	Diabetes Mellitus, Type 2	nicardipine	1	0
D003924	Diabetes Mellitus, Type 2	porcine insulin	1	0
D003924	Diabetes Mellitus, Type 2	mibefradil	1	0
D003924	Diabetes Mellitus, Type 2	nnc 55-0396	1	0
D003924	Diabetes Mellitus, Type 2	salicylates	1	0
D003924	Diabetes Mellitus, Type 2	trc210258	1	0
D003924	Diabetes Mellitus, Type 2	diapin	1	0
D003924	Diabetes Mellitus, Type 2	vincristine	1	1
D003924	Diabetes Mellitus, Type 2	celecoxib	2	1
D003924	Diabetes Mellitus, Type 2	epifamin	1	0
D003924	Diabetes Mellitus, Type 2	imoxin	1	0
D003924	Diabetes Mellitus, Type 2	2-ap	1	0
D003924	Diabetes Mellitus, Type 2	tempol	2	0
D003924	Diabetes Mellitus, Type 2	rhigf-1	1	0
D003924	Diabetes Mellitus, Type 2	sulforaphane	5	0
D003924	Diabetes Mellitus, Type 2	ru486	1	0
D003924	Diabetes Mellitus, Type 2	c108297	1	0
D003924	Diabetes Mellitus, Type 2	s-amlodipine	1	0
D003924	Diabetes Mellitus, Type 2	ragaglitazar	2	0
D003924	Diabetes Mellitus, Type 2	jtt-130	1	0
D003924	Diabetes Mellitus, Type 2	endothelial progenitor cell	1	0
D003924	Diabetes Mellitus, Type 2	nahs	3	0
D003924	Diabetes Mellitus, Type 2	2me	1	0
D003924	Diabetes Mellitus, Type 2	pitavastatin	1	1
D003924	Diabetes Mellitus, Type 2	phlorizin	2	0
D003924	Diabetes Mellitus, Type 2	gastrin	1	0
D003924	Diabetes Mellitus, Type 2	pf-04991532	1	1
D003924	Diabetes Mellitus, Type 2	trolox c	1	0
D003924	Diabetes Mellitus, Type 2	cytosine	1	0
D003924	Diabetes Mellitus, Type 2	interferon tau	1	0
D003924	Diabetes Mellitus, Type 2	jtt-551	1	0
D003924	Diabetes Mellitus, Type 2	rosuvastatin	2	1
D003924	Diabetes Mellitus, Type 2	cilnidipine	1	0
D003924	Diabetes Mellitus, Type 2	amlodipine	1	1
D003924	Diabetes Mellitus, Type 2	sibutramine	2	1
D003924	Diabetes Mellitus, Type 2	orlistat	1	1
D003924	Diabetes Mellitus, Type 2	2,4-dinitrophenol	1	0
D003924	Diabetes Mellitus, Type 2	dm199	1	0
D003924	Diabetes Mellitus, Type 2	sb 290157	1	0
D003924	Diabetes Mellitus, Type 2	sudachitin	1	0
D003924	Diabetes Mellitus, Type 2	salsalate	4	1
D003924	Diabetes Mellitus, Type 2	baicalein	1	0
D003924	Diabetes Mellitus, Type 2	platelet-derived growth factor-bb	1	0
D003924	Diabetes Mellitus, Type 2	sericin	4	0
D003924	Diabetes Mellitus, Type 2	insulin detemir	1	1
D003924	Diabetes Mellitus, Type 2	insulin glargine	3	1
D003924	Diabetes Mellitus, Type 2	oleanolic acid	3	0
D003924	Diabetes Mellitus, Type 2	raloxifene	1	0
D003924	Diabetes Mellitus, Type 2	phenformin hydrochloride	1	0
D003924	Diabetes Mellitus, Type 2	valproic acid	2	0
D003924	Diabetes Mellitus, Type 2	gamma-cyclodextrin	1	0
D003924	Diabetes Mellitus, Type 2	apolipoprotein a-i	1	0
D003924	Diabetes Mellitus, Type 2	urocortin 3	1	0
D003924	Diabetes Mellitus, Type 2	mk-0916	1	0
D003924	Diabetes Mellitus, Type 2	compound c	4	0
D003924	Diabetes Mellitus, Type 2	bay 55-9837	1	0
D003924	Diabetes Mellitus, Type 2	ac163794	1	0
D003924	Diabetes Mellitus, Type 2	glucose-dependent insulinotropic peptide	1	0
D003924	Diabetes Mellitus, Type 2	insulin-like growth factor 1	1	0
D003924	Diabetes Mellitus, Type 2	azd5363	1	0
D003924	Diabetes Mellitus, Type 2	azilsartan medoxomil	1	1
D003924	Diabetes Mellitus, Type 2	gentamicin	1	0
D003924	Diabetes Mellitus, Type 2	preladenant	1	0
D003924	Diabetes Mellitus, Type 2	jy-2	1	0
D003924	Diabetes Mellitus, Type 2	quercetin	6	0
D003924	Diabetes Mellitus, Type 2	salicylic acid	1	0
D003924	Diabetes Mellitus, Type 2	n-(5'-adamantane-1'-yl-methoxy)-pentyl-1-deoxynojirimycin	1	0
D003924	Diabetes Mellitus, Type 2	d-tagatose	2	1
D003924	Diabetes Mellitus, Type 2	9c	1	0
D003924	Diabetes Mellitus, Type 2	5b	1	0
D003924	Diabetes Mellitus, Type 2	5d	1	0
D003924	Diabetes Mellitus, Type 2	9b	1	0
D003924	Diabetes Mellitus, Type 2	9d	1	0
D003924	Diabetes Mellitus, Type 2	9e	1	0
D003924	Diabetes Mellitus, Type 2	5a	1	0
D003924	Diabetes Mellitus, Type 2	5c	1	0
D003924	Diabetes Mellitus, Type 2	9a	1	0
D003924	Diabetes Mellitus, Type 2	9f	1	0
D003924	Diabetes Mellitus, Type 2	t-174	1	0
D003924	Diabetes Mellitus, Type 2	englitazone	1	0
D003924	Diabetes Mellitus, Type 2	ciglitazone	1	0
D003924	Diabetes Mellitus, Type 2	fibroblast growth factor 9	1	0
D003924	Diabetes Mellitus, Type 2	vascular endothelial growth factor a	1	0
D003924	Diabetes Mellitus, Type 2	pf-05231023	2	1
D003924	Diabetes Mellitus, Type 2	cmpd1	1	0
D003924	Diabetes Mellitus, Type 2	salacinol	1	0
D003924	Diabetes Mellitus, Type 2	salacia chinensis	1	0
D003924	Diabetes Mellitus, Type 2	kotalanol	1	0
D003924	Diabetes Mellitus, Type 2	neokotalanol	1	0
D003924	Diabetes Mellitus, Type 2	chlorogenic acid	1	0
D003924	Diabetes Mellitus, Type 2	hdac3 inhibitor	1	0
D003924	Diabetes Mellitus, Type 2	sodium salicylate	1	0
D003924	Diabetes Mellitus, Type 2	saline solution	1	1
D003924	Diabetes Mellitus, Type 2	resistant starch	1	0
D003924	Diabetes Mellitus, Type 2	chromium trichloride	3	0
D003924	Diabetes Mellitus, Type 2	chromium malate	3	0
D003924	Diabetes Mellitus, Type 2	retinoic acid	1	0
D003924	Diabetes Mellitus, Type 2	bilirubin	1	0
D003924	Diabetes Mellitus, Type 2	pyrrolidine dithiocarbamate	1	0
D003924	Diabetes Mellitus, Type 2	candesartan	1	1
D003924	Diabetes Mellitus, Type 2	trefoil factor 3	1	0
D003924	Diabetes Mellitus, Type 2	chow	1	0
D003924	Diabetes Mellitus, Type 2	chelerythrine	1	0
D003924	Diabetes Mellitus, Type 2	15d-pgj2	2	0
D003924	Diabetes Mellitus, Type 2	wb403	1	0
D003924	Diabetes Mellitus, Type 2	neuregulin 1	1	0
D003924	Diabetes Mellitus, Type 2	cq	1	0
D003924	Diabetes Mellitus, Type 2	srb	1	0
D003924	Diabetes Mellitus, Type 2	pinacidil	1	0
D003924	Diabetes Mellitus, Type 2	myriocin	1	0
D003924	Diabetes Mellitus, Type 2	grassofermata	1	0
D003924	Diabetes Mellitus, Type 2	spironolactone	1	1
D003924	Diabetes Mellitus, Type 2	alarin	1	0
D003924	Diabetes Mellitus, Type 2	am-5262	1	0
D003924	Diabetes Mellitus, Type 2	sodium linoleate	1	0
D003924	Diabetes Mellitus, Type 2	tak-875	5	0
D003924	Diabetes Mellitus, Type 2	lb100	1	0
D003924	Diabetes Mellitus, Type 2	abscisic acid	1	0
D003924	Diabetes Mellitus, Type 2	granulocyte colony-stimulating factor	1	0
D003924	Diabetes Mellitus, Type 2	honokiol	4	0
D003924	Diabetes Mellitus, Type 2	adiponectin	1	0
D003924	Diabetes Mellitus, Type 2	p5	2	0
D003924	Diabetes Mellitus, Type 2	ro5166017	1	0
D003924	Diabetes Mellitus, Type 2	ro5126766	1	0
D003924	Diabetes Mellitus, Type 2	ro4987655	1	0
D003924	Diabetes Mellitus, Type 2	caloric restriction	1	0
D003924	Diabetes Mellitus, Type 2	chrysin	3	0
D003924	Diabetes Mellitus, Type 2	albiglutide	2	1
D003924	Diabetes Mellitus, Type 2	polydatin	1	0
D003924	Diabetes Mellitus, Type 2	electroacupuncture	1	0
D003924	Diabetes Mellitus, Type 2	1,25-dihydroxyvitamin d3	1	1
D003924	Diabetes Mellitus, Type 2	lx1032	1	0
D003924	Diabetes Mellitus, Type 2	fluvoxamine	1	0
D003924	Diabetes Mellitus, Type 2	parathyroid hormone	2	0
D003924	Diabetes Mellitus, Type 2	baiba	1	0
D003924	Diabetes Mellitus, Type 2	rr6	1	0
D003924	Diabetes Mellitus, Type 2	oxaliplatin	1	0
D003924	Diabetes Mellitus, Type 2	ipragliflozin	7	1
D003924	Diabetes Mellitus, Type 2	bis(maltolato)oxovanadium(iv)	1	0
D003924	Diabetes Mellitus, Type 2	sodium stibogluconate	1	0
D003924	Diabetes Mellitus, Type 2	glucose-dependent insulinotropic polypeptide	2	0
D003924	Diabetes Mellitus, Type 2	ketoconazole	1	0
D003924	Diabetes Mellitus, Type 2	delta9-tetrahydrocannabinol	1	0
D003924	Diabetes Mellitus, Type 2	ns398	1	0
D003924	Diabetes Mellitus, Type 2	apocynin	1	0
D003924	Diabetes Mellitus, Type 2	dhmeq	1	0
D003924	Diabetes Mellitus, Type 2	m617	1	0
D003924	Diabetes Mellitus, Type 2	ank3	1	0
D003924	Diabetes Mellitus, Type 2	ank2	1	0
D003924	Diabetes Mellitus, Type 2	ank1	1	0
D003924	Diabetes Mellitus, Type 2	selenium	1	0
D003924	Diabetes Mellitus, Type 2	protamine zinc insulin	1	1
D003924	Diabetes Mellitus, Type 2	5-aminolevulinic acid	1	0
D003924	Diabetes Mellitus, Type 2	sodium ferrous citrate	1	0
D003924	Diabetes Mellitus, Type 2	nicotinamide riboside	1	0
D003924	Diabetes Mellitus, Type 2	vitamin d	3	1
D003924	Diabetes Mellitus, Type 2	islet amyloid polypeptide	1	0
D003924	Diabetes Mellitus, Type 2	sp6616	1	0
D003924	Diabetes Mellitus, Type 2	tinospora cordifolia	1	0
D003924	Diabetes Mellitus, Type 2	eicosapentaenoic acid	1	0
D003924	Diabetes Mellitus, Type 2	ac261066	1	0
D003924	Diabetes Mellitus, Type 2	ac55649	1	0
D003924	Diabetes Mellitus, Type 2	pf-5006739	1	0
D003924	Diabetes Mellitus, Type 2	cyclosporine a	1	1
D003924	Diabetes Mellitus, Type 2	pentoxifylline	2	2
D003924	Diabetes Mellitus, Type 2	tnp	1	0
D003924	Diabetes Mellitus, Type 2	azoramide	1	0
D003924	Diabetes Mellitus, Type 2	diosmin	2	0
D003924	Diabetes Mellitus, Type 2	voglibose	2	1
D003924	Diabetes Mellitus, Type 2	compound 3f	1	0
D003924	Diabetes Mellitus, Type 2	compound 3a	1	0
D003924	Diabetes Mellitus, Type 2	aurintricarboxylic acid	1	0
D003924	Diabetes Mellitus, Type 2	ceftriaxone	1	0
D003924	Diabetes Mellitus, Type 2	niclosamide	1	0
D003924	Diabetes Mellitus, Type 2	testosterone	2	1
D003924	Diabetes Mellitus, Type 2	ly2881835	1	1
D003924	Diabetes Mellitus, Type 2	gi262570	1	0
D003924	Diabetes Mellitus, Type 2	hms5552	1	1
D003924	Diabetes Mellitus, Type 2	phloretin	2	0
D003924	Diabetes Mellitus, Type 2	tacrolimus	2	1
D003924	Diabetes Mellitus, Type 2	nacl	1	0
D003924	Diabetes Mellitus, Type 2	cd-np	1	0
D003924	Diabetes Mellitus, Type 2	sirolimus	1	0
D003924	Diabetes Mellitus, Type 2	enoblock	1	0
D003924	Diabetes Mellitus, Type 2	ajs1669	1	0
D003924	Diabetes Mellitus, Type 2	sc	1	0
D003924	Diabetes Mellitus, Type 2	bay55-9837	1	0
D003924	Diabetes Mellitus, Type 2	sr-18292	1	0
D003924	Diabetes Mellitus, Type 2	folic acid	1	0
D003924	Diabetes Mellitus, Type 2	emodin	1	0
D003924	Diabetes Mellitus, Type 2	substance p	1	0
D003924	Diabetes Mellitus, Type 2	myricetin	1	0
D003924	Diabetes Mellitus, Type 2	sulfo-n-succinimidyl oleate	1	0
D003924	Diabetes Mellitus, Type 2	alpha-mangostin	3	0
D003924	Diabetes Mellitus, Type 2	sodium phenylbutyrate	1	1
D003924	Diabetes Mellitus, Type 2	2-methoxyestradiol	1	0
D003924	Diabetes Mellitus, Type 2	lh-21	1	0
D003924	Diabetes Mellitus, Type 2	cid16020046	1	0
D003924	Diabetes Mellitus, Type 2	mk-0626	1	0
D003924	Diabetes Mellitus, Type 2	snc-80	1	0
D003924	Diabetes Mellitus, Type 2	cholestyramine	1	0
D003924	Diabetes Mellitus, Type 2	polystyrene	1	0
D003924	Diabetes Mellitus, Type 2	ppt	1	0
D003924	Diabetes Mellitus, Type 2	protopanaxadiol	1	0
D003924	Diabetes Mellitus, Type 2	mergetpa	1	0
D003924	Diabetes Mellitus, Type 2	nimodipine	1	0
D003924	Diabetes Mellitus, Type 2	ta-1887	1	0
D003924	Diabetes Mellitus, Type 2	bibo3304	2	0
D003924	Diabetes Mellitus, Type 2	candesartan cilexetil	1	0
D003924	Diabetes Mellitus, Type 2	ssr240612	1	0
D003924	Diabetes Mellitus, Type 2	fgf-2	1	0
D003924	Diabetes Mellitus, Type 2	n55	1	0
D003924	Diabetes Mellitus, Type 2	stigmasterol	1	0
D003924	Diabetes Mellitus, Type 2	leptolide	1	0
D003924	Diabetes Mellitus, Type 2	lobeglitazone	2	0
D003924	Diabetes Mellitus, Type 2	methylene blue	2	1
D003924	Diabetes Mellitus, Type 2	sodium fluorocitrate	1	0
D003924	Diabetes Mellitus, Type 2	lorcaserin	1	0
D003924	Diabetes Mellitus, Type 2	pterostilbene	1	0
D003924	Diabetes Mellitus, Type 2	fluoxetine	1	1
D003924	Diabetes Mellitus, Type 2	1i	1	0
D003924	Diabetes Mellitus, Type 2	1a	1	0
D003924	Diabetes Mellitus, Type 2	3a	1	0
D003924	Diabetes Mellitus, Type 2	rhepo	1	0
D003924	Diabetes Mellitus, Type 2	msdc-0602	1	1
D003924	Diabetes Mellitus, Type 2	msi-1436	1	0
D003924	Diabetes Mellitus, Type 2	mcc950	2	0
D003924	Diabetes Mellitus, Type 2	cy-09	1	0
D003924	Diabetes Mellitus, Type 2	mr1704	1	0
D003924	Diabetes Mellitus, Type 2	ae2	1	0
D003924	Diabetes Mellitus, Type 2	safit2	1	0
D003924	Diabetes Mellitus, Type 2	compound 19	1	0
D003924	Diabetes Mellitus, Type 2	pf-915275	1	0
D003924	Diabetes Mellitus, Type 2	cobalt protoporphyrin	1	0
D003924	Diabetes Mellitus, Type 2	jwh-133	1	0
D003924	Diabetes Mellitus, Type 2	jwh-015	1	0
D003924	Diabetes Mellitus, Type 2	phenformin	3	0
D003924	Diabetes Mellitus, Type 2	vaspin	1	0
D003924	Diabetes Mellitus, Type 2	sitagliptin phosphate	2	2
D003924	Diabetes Mellitus, Type 2	isoquercitrin	2	0
D003924	Diabetes Mellitus, Type 2	15,16-dihydrotanshinone i	1	0
D003924	Diabetes Mellitus, Type 2	nateglinide	1	1
D003924	Diabetes Mellitus, Type 2	baclofen	1	0
D003924	Diabetes Mellitus, Type 2	arsenic trioxide	1	0
D003924	Diabetes Mellitus, Type 2	astragalus polysaccharides	1	0
D003924	Diabetes Mellitus, Type 2	levcromakalim	1	0
D003924	Diabetes Mellitus, Type 2	9-pahsa	1	0
D003924	Diabetes Mellitus, Type 2	5-pahsa	2	0
D003924	Diabetes Mellitus, Type 2	amd3100	2	0
D003924	Diabetes Mellitus, Type 2	glucagon	1	1
D003924	Diabetes Mellitus, Type 2	zp2495	1	0
D003924	Diabetes Mellitus, Type 2	leflunomide	1	1
D003924	Diabetes Mellitus, Type 2	uridine	1	0
D003924	Diabetes Mellitus, Type 2	yh18968	1	0
D003924	Diabetes Mellitus, Type 2	ck10	1	0
D003924	Diabetes Mellitus, Type 2	puerarin	3	0
D003924	Diabetes Mellitus, Type 2	tranilast	1	0
D003924	Diabetes Mellitus, Type 2	cyanidin 3-glucoside	1	0
D003924	Diabetes Mellitus, Type 2	dj-v-159	1	0
D003924	Diabetes Mellitus, Type 2	t5224	1	0
D003924	Diabetes Mellitus, Type 2	linderane	1	0
D003924	Diabetes Mellitus, Type 2	bushen huoxue	1	0
D003924	Diabetes Mellitus, Type 2	eicosapentaenoic acid ethyl ester	1	0
D003924	Diabetes Mellitus, Type 2	artemether	3	0
D003924	Diabetes Mellitus, Type 2	mitoq	2	0
D003924	Diabetes Mellitus, Type 2	galanin	1	0
D003924	Diabetes Mellitus, Type 2	calcipotriol	1	0
D003924	Diabetes Mellitus, Type 2	17	1	0
D003924	Diabetes Mellitus, Type 2	ghrelin	2	0
D003924	Diabetes Mellitus, Type 2	glargine insulin	1	1
D003924	Diabetes Mellitus, Type 2	nph insulin	1	1
D003924	Diabetes Mellitus, Type 2	ps10	1	0
D003924	Diabetes Mellitus, Type 2	dichloroacetate	3	0
D003924	Diabetes Mellitus, Type 2	kb-r7943	1	0
D003924	Diabetes Mellitus, Type 2	sea0400	1	0
D003924	Diabetes Mellitus, Type 2	ym-244769	1	0
D003924	Diabetes Mellitus, Type 2	sn-6	1	0
D003924	Diabetes Mellitus, Type 2	oridonin	1	0
D003924	Diabetes Mellitus, Type 2	a-285222	1	0
D003924	Diabetes Mellitus, Type 2	astragalus	1	0
D003924	Diabetes Mellitus, Type 2	formononetin	1	0
D003924	Diabetes Mellitus, Type 2	berberine chloride	1	0
D003924	Diabetes Mellitus, Type 2	silibinin	2	0
D003924	Diabetes Mellitus, Type 2	3-methyladenine	1	0
D003924	Diabetes Mellitus, Type 2	bazedoxifene	1	0
D003924	Diabetes Mellitus, Type 2	conjugated estrogens	1	0
D003924	Diabetes Mellitus, Type 2	estrogen	3	1
D003924	Diabetes Mellitus, Type 2	kaempferol	1	0
D003924	Diabetes Mellitus, Type 2	ruthenium	1	0
D003924	Diabetes Mellitus, Type 2	argirein	1	0
D003924	Diabetes Mellitus, Type 2	gkt137831	2	0
D003924	Diabetes Mellitus, Type 2	omega-3 fatty acid	1	1
D003924	Diabetes Mellitus, Type 2	metformin hcl	1	1
D003924	Diabetes Mellitus, Type 2	alpha-msh	1	0
D003924	Diabetes Mellitus, Type 2	cucurbitacin b	1	0
D003924	Diabetes Mellitus, Type 2	cmhx008	1	0
D003924	Diabetes Mellitus, Type 2	sb203580	1	0
D003924	Diabetes Mellitus, Type 2	avandia	1	1
D003924	Diabetes Mellitus, Type 2	cajaninstilbene acid	1	0
D003924	Diabetes Mellitus, Type 2	icilin	1	0
D003924	Diabetes Mellitus, Type 2	dimethylphenylpiperazinium	1	0
D003924	Diabetes Mellitus, Type 2	mb06322	1	0
D003924	Diabetes Mellitus, Type 2	mesenchymal stromal cells	1	0
D003924	Diabetes Mellitus, Type 2	dapa	1	0
D003924	Diabetes Mellitus, Type 2	scopoletin	2	0
D003924	Diabetes Mellitus, Type 2	1-deoxynojirimycin	1	0
D003924	Diabetes Mellitus, Type 2	25-hydroxyvitamin d	1	0
D003924	Diabetes Mellitus, Type 2	fumaric acid	1	0
D003924	Diabetes Mellitus, Type 2	vbit-4	1	0
D003924	Diabetes Mellitus, Type 2	klotho	1	0
D003924	Diabetes Mellitus, Type 2	kukoamine b	1	0
D003924	Diabetes Mellitus, Type 2	nqdi-1	1	0
D003924	Diabetes Mellitus, Type 2	fibroblast growth factor 1	6	0
D003924	Diabetes Mellitus, Type 2	bone morphogenetic protein 6	1	0
D003924	Diabetes Mellitus, Type 2	meloxicam	1	0
D003924	Diabetes Mellitus, Type 2	corosolic acid	1	0
D003924	Diabetes Mellitus, Type 2	silymarin	1	0
D003924	Diabetes Mellitus, Type 2	atorvastatin	3	1
D003924	Diabetes Mellitus, Type 2	teduglutide	1	0
D003924	Diabetes Mellitus, Type 2	dhhp-6	1	0
D003924	Diabetes Mellitus, Type 2	rowatinex	1	0
D003924	Diabetes Mellitus, Type 2	necrostatin-1	1	0
D003924	Diabetes Mellitus, Type 2	rgfp966	2	0
D003924	Diabetes Mellitus, Type 2	rb394	1	0
D003924	Diabetes Mellitus, Type 2	iproxifene	1	0
D003924	Diabetes Mellitus, Type 2	sea	1	0
D003924	Diabetes Mellitus, Type 2	4-o-methylhonokiol	1	0
D003924	Diabetes Mellitus, Type 2	urotensin ii	1	0
D003924	Diabetes Mellitus, Type 2	g15	1	0
D003924	Diabetes Mellitus, Type 2	pf-04691502	1	0
D003924	Diabetes Mellitus, Type 2	estradiol	2	1
D003924	Diabetes Mellitus, Type 2	decitabine	1	0
D003924	Diabetes Mellitus, Type 2	bctc	1	0
D003924	Diabetes Mellitus, Type 2	corylin	1	0
D003924	Diabetes Mellitus, Type 2	irak inhibitor	1	0
D003924	Diabetes Mellitus, Type 2	1-triple tta	1	0
D003924	Diabetes Mellitus, Type 2	vaccarin	1	0
D003924	Diabetes Mellitus, Type 2	dexamethasone	1	0
D003924	Diabetes Mellitus, Type 2	albiflorin	1	0
D003924	Diabetes Mellitus, Type 2	astragaloside iv	2	0
D003924	Diabetes Mellitus, Type 2	cenicriviroc	1	1
D003924	Diabetes Mellitus, Type 2	evogliptin	2	0
D003924	Diabetes Mellitus, Type 2	c10a	1	0
D003924	Diabetes Mellitus, Type 2	15	1	0
D003924	Diabetes Mellitus, Type 2	25	1	0
D003924	Diabetes Mellitus, Type 2	oltipraz	1	0
D003924	Diabetes Mellitus, Type 2	dimethyl fumarate	1	0
D003924	Diabetes Mellitus, Type 2	t0901317	2	0
D003924	Diabetes Mellitus, Type 2	hydrogen sulfide	1	0
D003924	Diabetes Mellitus, Type 2	fibroblast growth factor-1	1	0
D003924	Diabetes Mellitus, Type 2	ezetimibe	1	1
D003924	Diabetes Mellitus, Type 2	spexin	1	0
D003924	Diabetes Mellitus, Type 2	tesaglitazar	2	0
D003924	Diabetes Mellitus, Type 2	sinapic acid	1	0
D003924	Diabetes Mellitus, Type 2	skq1	1	0
D003924	Diabetes Mellitus, Type 2	atii	1	0
D003924	Diabetes Mellitus, Type 2	phenylbutyrate	1	0
D003924	Diabetes Mellitus, Type 2	ursodeoxycholic acid	1	1
D003924	Diabetes Mellitus, Type 2	mk-8722	1	0
D003924	Diabetes Mellitus, Type 2	diosgenin	1	0
D003924	Diabetes Mellitus, Type 2	40a	1	0
D003924	Diabetes Mellitus, Type 2	muraglitazar	1	0
D003924	Diabetes Mellitus, Type 2	39a	1	0
D003924	Diabetes Mellitus, Type 2	45a	1	0
D003924	Diabetes Mellitus, Type 2	44b	1	0
D003924	Diabetes Mellitus, Type 2	43a	1	0
D003924	Diabetes Mellitus, Type 2	ave0991	1	0
D003924	Diabetes Mellitus, Type 2	biflavonoid	1	0
D003924	Diabetes Mellitus, Type 2	chikusetsu saponin iva	2	0
D003924	Diabetes Mellitus, Type 2	vitamin c	1	1
D003924	Diabetes Mellitus, Type 2	metoprolol	1	1
D003924	Diabetes Mellitus, Type 2	carvedilol	1	1
D003924	Diabetes Mellitus, Type 2	ranolazine	2	2
D003924	Diabetes Mellitus, Type 2	adiporon	3	0
D003924	Diabetes Mellitus, Type 2	myricitrin	1	0
D003924	Diabetes Mellitus, Type 2	icariin	1	0
D003924	Diabetes Mellitus, Type 2	d-chiro-inositol	1	0
D003924	Diabetes Mellitus, Type 2	n1-methylnicotinamide	1	0
D003924	Diabetes Mellitus, Type 2	hydroxysafflor yellow a	1	0
D003924	Diabetes Mellitus, Type 2	dac	1	0
D003924	Diabetes Mellitus, Type 2	glp1	2	0
D003924	Diabetes Mellitus, Type 2	anakinra	1	0
D003924	Diabetes Mellitus, Type 2	moxifloxacin	1	1
D003924	Diabetes Mellitus, Type 2	levofloxacin	1	0
D003924	Diabetes Mellitus, Type 2	casein	1	0
D003924	Diabetes Mellitus, Type 2	zein	2	0
D003924	Diabetes Mellitus, Type 2	hydroxypropyl-beta-cyclodextrin	1	0
D003924	Diabetes Mellitus, Type 2	cholate	1	0
D003924	Diabetes Mellitus, Type 2	glycocholic acid	1	0
D003924	Diabetes Mellitus, Type 2	phosphatidylcholine	2	0
D003924	Diabetes Mellitus, Type 2	stachyose	2	0
D003924	Diabetes Mellitus, Type 2	st1	1	0
D003924	Diabetes Mellitus, Type 2	st2	1	0
D003924	Diabetes Mellitus, Type 2	tadalafil	1	1
D003924	Diabetes Mellitus, Type 2	1,1-dimethyl-4-phenylpiperazinium iodide	1	0
D003924	Diabetes Mellitus, Type 2	baricitinib	1	0
D003924	Diabetes Mellitus, Type 2	crocin	2	0
D003924	Diabetes Mellitus, Type 2	cp-640186	1	0
D003924	Diabetes Mellitus, Type 2	ynj	1	0
D003924	Diabetes Mellitus, Type 2	mk0626	1	0
D003924	Diabetes Mellitus, Type 2	sennoside a	1	0
D003924	Diabetes Mellitus, Type 2	rituximab	1	1
D003924	Diabetes Mellitus, Type 2	ex527	1	0
D003924	Diabetes Mellitus, Type 2	gyy4137	1	0
D003924	Diabetes Mellitus, Type 2	navitoclax	1	0
D003924	Diabetes Mellitus, Type 2	clenbuterol	1	0
D003924	Diabetes Mellitus, Type 2	zonisamide	1	0
D003924	Diabetes Mellitus, Type 2	luseogliflozin	2	0
D003924	Diabetes Mellitus, Type 2	phanginin a	1	0
D003924	Diabetes Mellitus, Type 2	carvacrol	2	0
D003924	Diabetes Mellitus, Type 2	andrographolide	2	0
D003924	Diabetes Mellitus, Type 2	compound 18	1	0
D003924	Diabetes Mellitus, Type 2	chloroquine	3	0
D003924	Diabetes Mellitus, Type 2	miransertib	1	0
D003924	Diabetes Mellitus, Type 2	miglitol	1	0
D003924	Diabetes Mellitus, Type 2	palbociclib	1	0
D003924	Diabetes Mellitus, Type 2	vehicle	1	0
D003924	Diabetes Mellitus, Type 2	elastin-like polypeptide	1	0
D003924	Diabetes Mellitus, Type 2	delta(9)-tetrahydrocannabivarin	1	0
D003924	Diabetes Mellitus, Type 2	dpp-4 inhibitor	1	1
D003924	Diabetes Mellitus, Type 2	thiamine pyrophosphate	1	0
D003924	Diabetes Mellitus, Type 2	5-hydroxy saxagliptin	1	0
D003924	Diabetes Mellitus, Type 2	catalpol	2	0
D003924	Diabetes Mellitus, Type 2	hispidulin	1	0
D003924	Diabetes Mellitus, Type 2	low-calorie diet	1	0
D003924	Diabetes Mellitus, Type 2	shu9119	1	0
D003924	Diabetes Mellitus, Type 2	ibrutinib	1	0
D003924	Diabetes Mellitus, Type 2	lamivudine	1	0
D003924	Diabetes Mellitus, Type 2	imidazole propionate	1	0
D003924	Diabetes Mellitus, Type 2	pirfenidone	3	0
D003924	Diabetes Mellitus, Type 2	3-bromo-4,5-bis(2,3-dibromo-4,5-dihydroxybenzyl)-1,2-benzenediol	1	0
D003924	Diabetes Mellitus, Type 2	alisertib	1	0
D003924	Diabetes Mellitus, Type 2	gsno	1	0
D003924	Diabetes Mellitus, Type 2	sin-1	1	0
D003924	Diabetes Mellitus, Type 2	gsh	1	0
D003924	Diabetes Mellitus, Type 2	cholecystokinin	1	0
